store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order,adoption_probability,segment,potential_revenue,opportunity_tier,store_size
13749010,LA MICH MM 22 HOU-010,20,28,0,12,10,4,1507.04,32,50.23466667,125.5866667,2.666666667,0.833333333,0.333333333,0.06743454,Low Potential,101.6265491616,Tier 4,Small Store
13811010,LA MICH MM 72 HOU-010,20,28,0,27,29,3,3177.82,65,49.6534375,117.697037,2.407407407,1.074074074,0.111111111,0.06742867,Low Potential,214.2761760994,Tier 4,Small Store
13041010,HOUSTON CASH AND CARRY NORTH-010,20,28,0,1,1,1,-124.3,0,-124.3,-124.3,0.0,1.0,1.0,0.06713936,Low Potential,-8.345422447999999,Tier 4,Small Store
15562010,SPEC'S DIST CENTER-010,20,28,0,1,1,1,-30.04,0,-30.04,-30.04,0.0,1.0,1.0,0.06713936,Low Potential,-2.0168663744,Tier 4,Small Store
39452,THE CORNER STORE,28,20,0,1,4,2,146.73,4,36.6825,146.73,4.0,4.0,2.0,0.06703572,Low Potential,9.836151195599998,Tier 4,Small Store
63531,TOPS SUPERMARKET #76,35,20,0,155,141,7,64123.11,1376,50.4906378,413.6974839,8.877419355,0.909677419,0.04516129,0.06653829,Low Potential,4266.6420888819,Tier 4,Medium Store
11971010,CULEBRA SUPER MEAT MARKET #30-010,20,28,0,16,18,5,1626.6,28,58.09285714,101.6625,1.75,1.125,0.3125,0.06636882,Low Potential,107.95552261199998,Tier 4,Small Store
16450,DERRY FAMILY MARKET,0,24,0,25,35,5,19983.7826,390,259.5296442,799.351304,15.6,1.4,0.2,0.06622485,Low Potential,1323.42300511761,Tier 4,Small Store
16542010,MIKES SUPERMARKET - 010,20,28,0,30,28,4,3975.72,79,50.32556962,132.524,2.633333333,0.933333333,0.133333333,0.06610307,Low Potential,262.8072974604,Tier 4,Small Store
12824010,FIESTA MART #77-010,11,28,0,254,132,7,81526.31,1716,56.73368824,320.9697244,6.755905512,0.519685039,0.027559055,0.06608015,Low Potential,5387.2707937465,Tier 4,Medium Store
50106,MCKAY'S MARKET #29,30,23,0,70,93,6,17680.44,335,53.09441441,252.5777143,4.785714286,1.328571429,0.085714286,0.0657788,Low Potential,1162.998126672,Tier 4,Small Store
45568,FOODLAND #03 FARMS,37,8,0,315,127,5,67458.09,1330,52.78410798,214.1526667,4.222222222,0.403174603,0.015873016,0.06577327,Low Potential,4436.9391672543,Tier 4,Medium Store
47834,FOODLAND #48 FARMS KA MAKANA,37,8,0,241,50,5,47494.85,930,55.54953216,197.0740664,3.858921162,0.20746888,0.020746888,0.065459564,Low Potential,3108.9921732454,Tier 4,Small Store
14314010,POCO LOCO #4-010,20,28,0,69,32,3,6847.09,139,49.6165942,99.23318841,2.014492754,0.463768116,0.043478261,0.0652981,Low Potential,447.101967529,Tier 4,Small Store
11024010,99 RAN MKT 1106-010,20,28,0,12,9,2,1670.47,32,69.60291667,139.2058333,2.666666667,0.75,0.166666667,0.06528108,Low Potential,109.0500857076,Tier 4,Small Store
12313010,DRG EMP AML#230-010,20,28,0,45,36,4,5775.4,115,50.66140351,128.3422222,2.555555556,0.8,0.088888889,0.06515846,Low Potential,376.316169884,Tier 4,Small Store
46537,MALAMA MKT-HONOKAA,37,8,0,141,52,5,28267.29,560,55.42605882,200.477234,3.971631206,0.368794326,0.035460993,0.06513533,Low Potential,1841.1992623557005,Tier 4,Small Store
62212,PURE FARMERS MARKET,21,20,0,30,73,5,12714.15,234,75.67946429,423.805,7.8,2.433333333,0.166666667,0.06499255,Low Potential,826.3250295825,Tier 4,Small Store
62003,WESTERLY NATURAL MKT#2605,21,20,0,87,61,11,7161.41,195,37.69163158,82.31505747,2.24137931,0.701149425,0.126436782,0.064578876,Low Potential,462.47580837516,Tier 4,Small Store
62805,ERNEST KLEIN #1464,21,20,0,118,174,19,17797.1,477,37.86617021,150.8228814,4.042372881,1.474576271,0.161016949,0.06455526,Low Potential,1148.896417746,Tier 4,Small Store
13287010,LA MEXICANA SUPERMERCADO #6-010,20,28,0,38,31,3,8674.98,167,52.57563636,228.2889474,4.394736842,0.815789474,0.078947368,0.06416828,Low Potential,556.6585456344,Tier 4,Small Store
16339,B'MAGGIOS,0,20,0,10,18,6,1497.1028,30,68.05012727,149.71028,3.0,1.8,0.6,0.06414083,Low Potential,96.02541618732398,Tier 4,Small Store
25941,TRADE FAIR #008,24,20,0,6,12,3,685.7632,14,52.75101538,114.2938667,2.333333333,2.0,0.5,0.064067416,Low Potential,43.9350762118912,Tier 4,Small Store
12760010,FIESTA MART #64-010,11,28,0,255,132,7,101829.0,2101,57.11104879,399.3294118,8.239215686,0.517647059,0.02745098,0.06361555,Low Potential,6477.907840950001,Tier 4,Large Store
30074,KOSHER WEST,24,18,0,113,97,7,185508.2458,4301,130.5476747,1641.665892,38.0619469,0.85840708,0.061946903,0.06361131,Low Potential,11800.42253114,Tier 4,Large Store
49268,HARVEY'S #1639,33,7,0,121,195,7,20778.2157,428,55.1146305,171.7207909,3.537190083,1.611570248,0.05785124,0.06357177,Low Potential,1320.907949490789,Tier 4,Small Store
47114,COMMISSARY PASTRY,37,8,0,2,1,1,111.11,6,55.555,55.555,3.0,0.5,0.5,0.06329201,Low Potential,7.0323752311,Tier 4,Small Store
12755010,FIESTA MART #59-010,11,28,0,254,133,7,96717.21,1936,56.89247647,380.7764173,7.622047244,0.523622047,0.027559055,0.06307306,Low Potential,6100.250389362601,Tier 4,Medium Store
39700,SUPER PRICE CHOPPER MEATS,28,20,0,9,16,2,2019.91,28,74.81148148,224.4344444,3.111111111,1.777777778,0.222222222,0.06285188,Low Potential,126.9551409308,Tier 4,Small Store
13816010,LA MICH MM 03 VAL-010,20,28,0,7,8,4,697.05,14,58.0875,99.57857143,2.0,1.142857143,0.571428571,0.06278918,Low Potential,43.767197919,Tier 4,Small Store
12535010,EXCEL DISTRIBUTION-010,19,28,0,81,12,3,428874.17,8928,1340.231781,5294.74284,110.2222222,0.148148148,0.037037037,0.062766194,Low Potential,26918.799355808977,Tier 4,Large Store
19533,AB MUNROE DAIRY,4,26,0,2,2,1,852.09,51,284.03,426.045,25.5,1.0,0.5,0.06248864,Low Potential,53.2459452576,Tier 4,Small Store
25684,SF-033 BIG APPLE,24,20,0,1,2,2,204.6972,5,102.3486,204.6972,5.0,2.0,2.0,0.06209893,Low Potential,12.711477093996,Tier 4,Small Store
12785010,GEORGETOWN LA PLAZA MARKET-010,20,28,0,17,19,4,2764.76,48,57.59916667,162.6329412,2.823529412,1.117647059,0.235294118,0.06205839,Low Potential,171.5765543364,Tier 4,Small Store
50220,FOODLINX #516,30,2,0,7,17,4,6309.06,183,371.1211765,901.2942857,26.14285714,2.428571429,0.571428571,0.062056933,Low Potential,391.52091371298,Tier 4,Small Store
16502,LA PLACITA SUPERMARKET,0,18,0,12,20,6,3532.5648,61,121.8125793,294.3804,5.083333333,1.666666667,0.5,0.061961677,Low Potential,218.8836391191696,Tier 4,Small Store
30751,WEIS #296,36,29,0,236,136,9,59061.3596,1260,48.93236089,250.2599983,5.338983051,0.576271186,0.038135593,0.06188008,Low Potential,3654.721656956768,Tier 4,Medium Store
47448,PE K.S. MART #2,37,23,0,1,1,0,66.9,5,66.9,66.9,5.0,1.0,0.0,0.06158223,Low Potential,4.119851187,Tier 4,Small Store
14059010,LA MICH MM 41 HOU-010,20,28,0,10,10,4,1081.85,22,49.175,108.185,2.2,1.0,0.4,0.06155096,Low Potential,66.588906076,Tier 4,Small Store
16143010,CARNICERIA RIO BRAVO-010,20,28,0,5,18,5,1273.43,22,57.88318182,254.686,4.4,3.6,1.0,0.061513472,Low Potential,78.33310064896,Tier 4,Small Store
13542010,LA MICH SM #48 FW-010,20,28,0,35,14,4,4066.52,85,58.93507246,116.1862857,2.428571429,0.4,0.114285714,0.061213966,Low Potential,248.92781701832,Tier 4,Small Store
15784010,TELOLOAPAN #1 (EA)-010,20,28,0,71,37,4,9528.21,177,59.5513125,134.2001408,2.492957746,0.521126761,0.056338028,0.061086576,Low Potential,582.04572430896,Tier 4,Small Store
50058,AUBURN SUPER SAVER FOODS,30,31,0,44,59,6,7936.83,225,50.23310127,180.3825,5.113636364,1.340909091,0.136363636,0.061014086,Low Potential,484.25842818738,Tier 4,Small Store
45344,ABC #43 STORE,37,8,0,43,14,5,6085.58,116,54.33553571,141.5251163,2.697674419,0.325581395,0.11627907,0.060491234,Low Potential,368.12424380572,Tier 4,Small Store
13614010,LA QUINTA CAP (SM)-010,20,28,1,13,10,4,1186.41,21,56.49571429,91.26230769,1.615384615,0.769230769,0.307692308,0.060388625,Low Potential,71.64566858625001,Tier 4,Small Store
34453,SAM'S SUPERETTE,29,16,0,2,6,3,286.49,6,47.74833333,143.245,3.0,3.0,1.5,0.060280714,Low Potential,17.26982175386,Tier 4,Small Store
13805010,LA MICH MM 68 HOU-010,20,28,0,36,20,4,3978.24,83,48.51512195,110.5066667,2.305555556,0.555555556,0.111111111,0.060228582,Low Potential,239.60375405568,Tier 4,Small Store
45875,BROWN BOTTLE,37,8,0,16,8,1,660.35,59,17.37763158,41.271875,3.6875,0.5,0.0625,0.06015816,Low Potential,39.725440956,Tier 4,Small Store
62987,WAVERLY GOURMET MKT #1918,21,20,0,118,178,15,32631.01,705,46.41679943,276.5339831,5.974576271,1.508474576,0.127118644,0.059969086,Low Potential,1956.85184495686,Tier 4,Small Store
62081,MATTITUCK MKT PLACE #2606,21,20,0,151,196,14,43900.39,966,46.50465042,290.7310596,6.397350993,1.298013245,0.092715232,0.059960745,Low Potential,2632.3000901905502,Tier 4,Small Store
13841010,LA MICH SM 04 HOU-010,20,28,0,16,16,4,1625.83,31,54.19433333,101.614375,1.9375,1.0,0.25,0.059275746,Low Potential,96.37228611918,Tier 4,Small Store
34444,NORTHSIDE SUPERETTE,29,7,0,2,5,2,195.8617,5,39.17234,97.93085,2.5,2.5,1.0,0.05916798,Low Potential,11.588741148366,Tier 4,Small Store
11192010,LOS HERMANOS SUPERMERCADO-010,20,28,0,18,12,3,1487.87,31,47.99580645,82.65944444,1.722222222,0.666666667,0.166666667,0.058873095,Low Potential,87.59551185765,Tier 4,Small Store
13515010,LA MICH MM HUNT-010,20,28,0,5,7,3,662.86,14,47.34714286,132.572,2.8,1.4,0.6,0.058796186,Low Potential,38.97363985196,Tier 4,Small Store
49386,FRESCO Y MAS #0201,33,6,0,146,127,7,56660.0513,1152,50.95328354,388.0825432,7.890410959,0.869863014,0.047945205,0.058446314,Low Potential,3311.5711495359083,Tier 4,Medium Store
14950010,PRESCOTT MEAT MARKET-010,20,28,0,1,2,1,74.26,2,37.13,74.26,2.0,2.0,1.0,0.058233816,Low Potential,4.32444317616,Tier 4,Small Store
15692010,SPR MERCADO BANDERA-010,20,28,0,1,2,1,93.42,2,46.71,93.42,2.0,2.0,1.0,0.058008056,Low Potential,5.41911259152,Tier 4,Small Store
13581010,LA HERRADURA MT MKT-010,20,28,0,1,2,1,93.14,2,46.57,93.14,2.0,2.0,1.0,0.058008056,Low Potential,5.40287033584,Tier 4,Small Store
12808010,FIESTA MART #69-010,11,28,0,205,125,7,70803.76,1586,48.89762431,345.3841951,7.736585366,0.609756098,0.034146341,0.057890113,Low Potential,4098.83766722488,Tier 4,Medium Store
49396,WINN-DIXIE #0226,33,6,0,51,132,7,14159.0501,312,46.5758227,277.6284333,6.117647059,2.588235294,0.137254902,0.057722807,Low Potential,817.3001162256307,Tier 4,Small Store
10824,HOCKER'S SUPERCENTER,3,5,0,30,22,5,1308.1927,51,26.163854,43.60642333,1.7,0.733333333,0.166666667,0.05765467,Low Potential,75.423418414909,Tier 4,Small Store
50060,WHITE CENTER SUPER SAVER FOODS,30,31,0,35,43,5,9727.48,253,46.76673077,277.928,7.228571429,1.228571429,0.142857143,0.057404615,Low Potential,558.4022443202,Tier 4,Small Store
11947010,CULEBRA MKT #12-010,20,28,0,2,5,3,240.99,5,48.198,120.495,2.5,2.5,1.5,0.057339534,Low Potential,13.81825429866,Tier 4,Small Store
12720010,FIESTA MART #34-010,11,28,0,206,125,6,137023.96,3021,47.97757703,665.1648544,14.66504854,0.606796117,0.029126214,0.057132285,Low Potential,7828.4919345486,Tier 4,Large Store
12358010,LA CARRETA MEAT MARKET #3-010,20,28,0,6,4,2,408.65,8,51.08125,68.10833333,1.333333333,0.666666667,0.333333333,0.05712969,Low Potential,23.3460478185,Tier 4,Small Store
45678,LONGS KIHEI #9303,37,8,0,65,24,4,3371.23,112,30.9287156,51.86507692,1.723076923,0.369230769,0.061538462,0.057112575,Low Potential,192.53962621725,Tier 4,Small Store
45338,ABC #37 STORE,37,8,0,22,11,5,1767.51,37,51.98558824,80.34136364,1.681818182,0.5,0.227272727,0.057112444,Low Potential,100.94681589444,Tier 4,Small Store
45571,FOODLAND #9 FARMS,37,8,0,262,107,5,72791.37,1483,55.77882759,277.8296565,5.660305344,0.408396947,0.019083969,0.057111006,Low Potential,4157.18836881822,Tier 4,Medium Store
45182,UNITED FOOD MARKET,37,2,0,6,10,3,638.18,15,49.09076923,106.3633333,2.5,1.666666667,0.5,0.057052195,Low Potential,36.4095698051,Tier 4,Small Store
34441,MOON'S SUPERMARKET,29,7,0,5,13,3,725.0502,16,45.3156375,145.01004,3.2,2.6,0.6,0.056977477,Low Potential,41.3115310943454,Tier 4,Small Store
49303,WINN-DIXIE #0002,33,6,0,37,96,7,7812.8608,169,55.02014648,211.1584,4.567567568,2.594594595,0.189189189,0.05684599,Low Potential,444.129806908192,Tier 4,Small Store
25599,FREE SHORE FOOD LLC,24,18,0,50,132,5,64161.5466,1705,184.9035925,1283.230932,34.1,2.64,0.1,0.056836337,Low Potential,3646.707284998805,Tier 4,Medium Store
46571,LONGS PAHOA #7098,37,8,0,62,31,5,8079.79,166,57.30347518,130.3191935,2.677419355,0.5,0.080645161,0.056760505,Low Potential,458.61296069395,Tier 4,Small Store
15190010,RUBENS GRO-(MCALLEN)-010,20,28,0,5,10,3,513.17,10,51.317,102.634,2.0,2.0,0.6,0.056676205,Low Potential,29.08452811985,Tier 4,Small Store
12764010,FIESTA MART #66-010,11,28,0,246,133,7,65904.35,1335,53.02039421,267.9038618,5.426829268,0.540650407,0.028455285,0.056274105,Low Potential,3708.7083118567502,Tier 4,Medium Store
13944010,LA MICH MM 54 HOU-010,20,28,0,2,3,3,153.05,3,51.01666667,76.525,1.5,1.5,1.5,0.056071833,Low Potential,8.581794040650001,Tier 4,Small Store
10827,JIM THORPE MARKET,3,24,0,29,15,5,1353.269,47,28.79295745,46.66444828,1.620689655,0.517241379,0.172413793,0.055690147,Low Potential,75.363749540543,Tier 4,Small Store
11029010,A M GROCERY-010,20,28,0,19,19,2,1392.43,39,35.70333333,73.28578947,2.052631579,1.0,0.105263158,0.055686127,Low Potential,77.53903381861001,Tier 4,Small Store
11177010,CORRAL PRIME MEAT MARKET-010,20,28,0,2,12,4,680.47,12,56.70583333,340.235,6.0,6.0,2.0,0.055675182,Low Potential,37.88529109554,Tier 4,Small Store
13697010,LA MICH SM 26 DAL-010,20,28,0,12,16,3,1700.07,36,47.22416667,141.6725,3.0,1.333333333,0.25,0.05560061,Low Potential,94.5249290427,Tier 4,Small Store
19592,FOODLAND INTERNATIONAL LLC,4,10,0,5,10,3,1001.12,19,66.74133333,200.224,3.8,2.0,0.6,0.055504575,Low Potential,55.566740124,Tier 4,Small Store
30668,WEIS #197,36,24,0,44,36,9,3149.9707,93,33.87065269,71.59024318,2.113636364,0.818181818,0.204545455,0.055423737,Low Potential,174.5831476345059,Tier 4,Small Store
12449010,FIESTA BORDER WHSE-010,11,28,0,96,18,3,251150.65,6219,660.9227632,2616.152604,64.78125,0.1875,0.03125,0.055307075,Low Potential,13890.40783584875,Tier 4,Large Store
13779010,LA MICH MM 04 SA-010,20,28,0,15,17,3,1808.04,39,46.36,120.536,2.6,1.133333333,0.2,0.055091534,Low Potential,99.60769713336,Tier 4,Small Store
50834,THE MARKET AT ANACORTES-CPU,30,31,0,9,48,13,3112.39,81,46.45358209,345.8211111,9.0,5.333333333,1.444444444,0.055078413,Low Potential,171.42550183707,Tier 4,Small Store
12312010,DRUG EMP LRK#240-010,20,1,0,58,33,5,11157.86,133,106.2653333,192.3768966,2.293103448,0.568965517,0.086206897,0.05504306,Low Potential,614.1627574516,Tier 4,Small Store
39112,CARLSONS MARKET PLACE,28,24,0,1,1,1,35.11,1,35.11,35.11,1.0,1.0,1.0,0.054876987,Low Potential,1.92673101357,Tier 4,Small Store
45107,EL RANCHO SUPERMARKETS,37,2,0,2,31,4,1507.18,36,44.32882353,753.59,18.0,15.5,2.0,0.054812722,Low Potential,82.61263834396,Tier 4,Small Store
13781010,LA MICH MM 11 DAL-010,20,28,0,23,14,3,2134.4,44,49.6372093,92.8,1.913043478,0.608695652,0.130434783,0.054639436,Low Potential,116.6224121984,Tier 4,Small Store
13858010,LA MICH SM 21 HOU-010,20,28,0,17,14,3,1315.96,28,46.99857143,77.40941176,1.647058824,0.823529412,0.176470588,0.05463324,Low Potential,71.8951585104,Tier 4,Small Store
14510010,O MART INC.-010,20,28,0,5,5,2,463.58,10,46.358,92.716,2.0,1.0,0.4,0.054606553,Low Potential,25.31450583974,Tier 4,Small Store
47534,PARK PLAZA FINE FOODS,37,2,0,4,17,3,692.5,20,40.73529412,173.125,5.0,4.25,0.75,0.054461252,Low Potential,37.71441701,Tier 4,Small Store
12699010,FIESTA MART #22-010,11,28,0,266,133,7,115914.94,2371,57.95747,435.7704511,8.913533835,0.5,0.026315789,0.054414194,Low Potential,6307.41803265836,Tier 4,Large Store
13803010,LA MICH MM 11 SA-010,20,28,0,7,7,2,519.98,11,51.998,74.28285714,1.571428571,1.0,0.285714286,0.0544042,Low Potential,28.289095916,Tier 4,Small Store
14182010,MANZANOS MEAT MARKET-010,20,28,0,8,6,2,775.2,15,51.68,96.9,1.875,0.75,0.25,0.05429589,Low Potential,42.090173928,Tier 4,Small Store
63860,TOPS PT #754,35,20,0,104,127,6,26340.66,599,45.7303125,253.2755769,5.759615385,1.221153846,0.057692308,0.054168,Low Potential,1426.82087088,Tier 4,Small Store
13258010,MEX-MART #2-010,20,28,0,26,16,4,3315.67,58,57.16672414,127.5257692,2.230769231,0.615384615,0.153846154,0.054068487,Low Potential,179.27326029129,Tier 4,Small Store
15725010,TELOLOAPAN MT #8-010,20,28,0,17,14,4,1764.0,38,49.0,103.7647059,2.235294118,0.823529412,0.235294118,0.05397013,Low Potential,95.20330932,Tier 4,Small Store
47496,S&L/ANTELOPE HOLIDAY SPMKT,37,2,0,2,20,10,900.39,21,45.0195,450.195,10.5,10.0,5.0,0.053967744,Low Potential,48.59201702016,Tier 4,Small Store
16424,LA NUEVA MEAT & PRODUCE SUPERMARKET,0,3,0,39,42,4,15680.5459,312,83.40715904,402.0652795,8.0,1.076923077,0.102564103,0.05350489,Low Potential,838.9858835194509,Tier 4,Small Store
15798010,SUPER GARCIA MEAT MARKET-010,20,28,0,18,21,3,1915.49,41,46.71926829,106.4161111,2.277777778,1.166666667,0.166666667,0.05295227,Low Potential,101.4295436623,Tier 4,Small Store
46261,VILLAGE MARKET,37,8,0,61,13,5,1800.25,77,23.37987013,29.51229508,1.262295082,0.213114754,0.081967213,0.052692622,Low Potential,94.8598927555,Tier 4,Small Store
26381,SCATURRO 008,0,20,0,143,151,10,49028.2912,945,62.29770165,342.8551832,6.608391608,1.055944056,0.06993007,0.0525976,Low Potential,2578.77044922112,Tier 4,Small Store
12606010,FIESTA MART #4-010,11,28,0,208,131,7,71771.7,1502,50.43689389,345.05625,7.221153846,0.629807692,0.033653846,0.052365568,Low Potential,3758.3658368256,Tier 4,Medium Store
34712,SAVE MART #555,32,19,0,129,246,11,45950.7972,993,47.76590146,356.2077302,7.697674419,1.906976744,0.085271318,0.05222597,Low Potential,2399.824956043284,Tier 4,Small Store
12727010,FIESTA MART #41-010,11,28,0,203,128,6,73826.16,1544,51.23258848,363.675665,7.60591133,0.630541872,0.02955665,0.05218033,Low Potential,3852.2733914328,Tier 4,Medium Store
63839,TOPS MARKETS #667,35,24,0,107,203,11,64105.96,1377,52.54586885,599.1211215,12.86915888,1.897196262,0.102803738,0.052167088,Low Potential,3344.22125664448,Tier 4,Medium Store
45674,LONGS KAILUA-KONA #9249,37,8,0,29,27,4,2813.02,65,45.37129032,97.00068966,2.24137931,0.931034483,0.137931034,0.052102346,Low Potential,146.56494134492002,Tier 4,Small Store
26382,ASSOCIATED GROCERS 927,0,18,0,133,162,7,66013.366,1173,92.45569468,496.3410977,8.819548872,1.218045113,0.052631579,0.052100204,Low Potential,3439.309835326664,Tier 4,Medium Store
50835,THE MARKET AT BIRCH BAY-CPU,30,31,0,8,47,11,2329.06,61,40.1562069,291.1325,7.625,5.875,1.375,0.051964745,Low Potential,121.0290089897,Tier 4,Small Store
15004010,UTOPIA GENERAL STORE-010,20,28,0,33,14,4,2580.07,48,53.75145833,78.18393939,1.454545455,0.424242424,0.121212121,0.05192661,Low Potential,133.9742886627,Tier 4,Small Store
13743010,LA MICH MM 44 HOU-010,20,28,0,51,19,4,7148.02,147,53.34343284,140.1572549,2.882352941,0.37254902,0.078431373,0.05188541,Low Potential,370.8779483882,Tier 4,Small Store
13102010,G.E.FOODLAND #52-010,13,28,0,34,39,4,7604.31,111,85.44168539,223.6561765,3.264705882,1.147058824,0.117647059,0.05186861,Low Potential,394.4249897091,Tier 4,Small Store
26472,LINCOLN MARKET,0,20,0,266,193,25,61990.0564,1320,47.64800646,233.0453248,4.962406015,0.72556391,0.093984962,0.051845137,Low Potential,3213.8829666957267,Tier 4,Medium Store
15819010,THE MARKET-010,20,28,0,4,8,3,483.58,9,53.73111111,120.895,2.25,2.0,0.75,0.051765606,Low Potential,25.03281174948,Tier 4,Small Store
45660,LONGS PEARL CITY #9275,37,8,0,62,32,5,4881.72,112,51.38652632,78.73741935,1.806451613,0.516129032,0.080645161,0.05166468,Low Potential,252.2125016496,Tier 4,Small Store
12692010,FIESTA MART #18-010,11,28,0,207,133,7,73981.01,1515,51.88009116,357.3961836,7.31884058,0.642512077,0.033816425,0.051604614,Low Potential,3817.76146438014,Tier 4,Medium Store
62042,FOOD UNIVERSE  #2609,21,24,0,48,71,5,33505.89,585,107.3906731,698.039375,12.1875,1.479166667,0.104166667,0.05133197,Low Potential,1719.9233403033,Tier 4,Small Store
11181010,GRANZIN'S MEAT MARKET-010,20,28,0,1,6,2,403.51,6,67.25166667,403.51,6.0,6.0,2.0,0.051168814,Low Potential,20.64712813714,Tier 4,Small Store
63799,TOPS PT #273,35,20,0,155,195,11,62702.8,1448,46.17290133,404.5341935,9.341935484,1.258064516,0.070967742,0.051078692,Low Potential,3202.7770087376,Tier 4,Medium Store
12806010,FIESTA MART #68-010,11,28,0,205,133,7,69563.53,1432,52.30340602,339.3342927,6.985365854,0.648780488,0.034146341,0.051035445,Low Potential,3550.20570932085,Tier 4,Medium Store
16262,UNCLE GIUSEPPE'S,0,20,0,169,137,12,46774.3363,908,53.88748422,276.7712207,5.372781065,0.810650888,0.071005917,0.051007334,Low Potential,2385.8341942824245,Tier 4,Small Store
11139010,CITI GROCER-010,20,28,0,4,11,3,705.13,12,58.76083333,176.2825,3.0,2.75,0.75,0.050944332,Low Potential,35.92237682316,Tier 4,Small Store
14729010,PANCHO'S MEAT #4-010,20,28,0,3,3,2,133.64,3,44.54666667,44.54666667,1.0,1.0,0.666666667,0.050811797,Low Potential,6.790488551079999,Tier 4,Small Store
34431,LARRY'S SUPERMARKET,29,16,0,12,10,4,1042.9779,20,52.148895,86.914825,1.666666667,0.833333333,0.333333333,0.050582793,Low Potential,52.7567352192747,Tier 4,Small Store
30047,ASIAN FOOD MARKET OF ROUTE 22,24,18,0,3,2,1,212.181,4,53.04525,70.727,1.333333333,0.666666667,0.333333333,0.0504779,Low Potential,10.7104512999,Tier 4,Small Store
13311010,JERRYS SMKT #3 - 010,20,28,0,27,17,3,3116.94,34,97.404375,115.4422222,1.259259259,0.62962963,0.111111111,0.050385647,Low Potential,157.04903856018,Tier 4,Small Store
49752,WINN-DIXIE #1577,33,9,0,66,160,9,30113.1342,617,52.737538,456.2596091,9.348484848,2.424242424,0.136363636,0.050232105,Low Potential,1512.646119013491,Tier 4,Small Store
