store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order,adoption_probability,segment,potential_revenue
26060,A & E SUPERMARKET,0,3,0,57,75,6,15031.5586,351,49.44591645,263.7115544,6.157894737,1.315789474,0.105263158,0.015478683,Low Potential,232.66872612003925
45864,KAHUKU SUPERETTE,37,8,0,8,9,3,1463.0,22,66.5,182.875,2.75,1.125,0.375,0.01545586,Low Potential,22.611922760494053
46958,SHIMA'S MRKT/TIMES #21,37,8,0,50,30,2,9189.84,155,70.15145038,183.7968,3.1,0.6,0.04,0.015445175,Low Potential,141.93868379965426
34809,SAVE MART #560,32,2,0,13,193,10,9001.543,195,46.39970619,692.4263846,15.0,14.84615385,0.769230769,0.015442094,Low Potential,139.002671659315
13917010,LA MORENITA #5-010,20,9,0,29,14,3,2844.67,53,53.67301887,98.09206897,1.827586207,0.482758621,0.103448276,0.01543834,Low Potential,43.91698171754368
16181,GOURMET GLATT SOUTH,0,18,0,7,20,3,12633.2957,232,526.3873208,1804.756529,33.14285714,2.857142857,0.428571429,0.015385779,Low Potential,194.37309089179877
26323,MURAD FOOD CORP,0,20,0,73,212,9,54646.6517,1002,65.13307712,748.5842699,13.7260274,2.904109589,0.123287671,0.015339579,Low Potential,838.2566545107138
26499,MET-FOOD CONNECT LTD,0,20,0,268,236,11,125712.8035,2428,62.01914332,469.077625,9.059701493,0.880597015,0.041044776,0.0153120905,Low Potential,1924.925826223485
877,BALDWIN WAREHOUSE BILL USAGE,5,6,0,1,1,1,31.92,2,31.92,31.92,2.0,1.0,1.0,0.015286833,Low Potential,0.48795571088790896
16178,PROSPECT MARKET,0,20,0,70,91,12,23446.2473,429,60.11858282,334.94639,6.128571429,1.3,0.171428571,0.015251264,Low Potential,357.58490682115405
14099010,LA MICH MM 89 HOU-010,20,28,0,30,12,3,2443.93,52,46.99865385,81.46433333,1.733333333,0.4,0.1,0.015208469,Low Potential,37.16843308710493
45351,ABC #55 STORE,37,8,0,3,1,1,181.43,3,60.47666667,60.47666667,1.0,0.333333333,0.333333333,0.01520297,Low Potential,2.7582748913671824
16657010,LA VICTORIA CRN BGA-010,20,28,0,4,5,3,478.38,7,68.34,119.595,1.75,1.25,0.75,0.015198132,Low Potential,7.270482397265733
30753,WEIS #298,36,29,0,250,129,9,60741.9715,1315,49.74772441,242.967886,5.26,0.516,0.036,0.015187316,Low Potential,922.5074939385094
13943010,LA MICH MM 80 HOU-010,20,28,0,10,10,3,1268.03,27,50.7212,126.803,2.7,1.0,0.3,0.015186061,Low Potential,19.25638112171553
49988,PLANT CITY DC,33,6,0,4,9,1,3698.888,136,217.5816471,924.722,34.0,2.25,0.25,0.01516379,Low Potential,56.08916247305274
62021,FOOD UNIVERSE  #2458,21,20,0,173,172,9,59730.09,1156,52.99919255,345.2606358,6.682080925,0.994219653,0.052023121,0.015119733,Low Potential,903.103030121047
1019,SEDANO'S SUPERMARKETS #24,5,6,0,6,6,4,429.35,7,71.55833333,71.55833333,1.166666667,1.0,0.666666667,0.015115564,Low Potential,6.489867299376056
60785,#195 GLOVERSVILLE,31,20,0,105,214,11,57124.8,1223,58.89154639,544.0457143,11.64761905,2.038095238,0.104761905,0.015111653,Low Potential,863.2501629620791
49529,WINN-DIXIE #0461,33,0,0,61,180,9,41239.3487,851,53.48813061,676.0548967,13.95081967,2.950819672,0.147540984,0.015107113,Low Potential,623.007498245844
45679,LONGS KAPOLEI #9317,37,8,0,60,25,4,3487.83,111,34.5329703,58.1305,1.85,0.416666667,0.066666667,0.015041844,Low Potential,52.463394716670734
30705,WEIS #234,36,18,0,95,82,13,8747.8036,280,31.81019491,92.08214316,2.947368421,0.863157895,0.136842105,0.015036718,Low Potential,131.53825575242823
30614,WEIS #151,36,24,0,89,67,12,7155.1227,209,34.39962837,80.39463708,2.348314607,0.752808989,0.134831461,0.014993909,Low Potential,107.28325732455114
13934010,LA MICH MM WACO-010,20,28,0,9,9,3,857.59,17,53.599375,95.28777778,1.888888889,1.0,0.333333333,0.014992859,Low Potential,12.857726133801043
30553,WEIS #67,36,24,0,96,85,14,8407.5956,275,30.91027794,87.57912083,2.864583333,0.885416667,0.145833333,0.014988023,Low Potential,126.01323502028846
45226,LOLAS MARKET #3,37,2,0,1,1,1,113.56,2,113.56,113.56,2.0,1.0,1.0,0.014966799,Low Potential,1.6996296883374453
26032,1029 FOOD PLAZA CORP,0,20,0,48,90,5,16389.3047,315,54.81372809,341.4438479,6.5625,1.875,0.104166667,0.014962026,Low Potential,245.21720170048914
62086,FARM COUNTRY #2630,21,20,0,147,223,15,47978.79,1040,48.56152834,326.3863265,7.074829932,1.517006803,0.102040816,0.014922462,Low Potential,715.9616899535805
45684,LONGS SALT LAKE #9955,37,8,0,66,27,4,5158.04,140,44.85252174,78.15212121,2.121212121,0.409090909,0.060606061,0.014917018,Low Potential,76.94257496766745
45666,LONGS KAILUA #9825,37,8,0,67,29,4,5406.51,134,45.05425,80.6941791,2.0,0.432835821,0.059701493,0.014917018,Low Potential,80.64900640329347
45668,LONGS KAIMUKI #9164,37,8,0,76,27,4,7687.58,171,56.94503704,101.1523684,2.25,0.355263158,0.052631579,0.014903535,Low Potential,114.57211863381788
52905,BEST PRICE SUPERMARKET,1,6,0,3,83,8,4883.736,110,45.21977778,1627.912,36.66666667,27.66666667,2.666666667,0.014898993,Low Potential,72.76274884361028
62128,SUPER FRESH #2674,21,18,0,35,88,7,10659.05,212,54.10685279,304.5442857,6.057142857,2.514285714,0.2,0.014861464,Low Potential,158.40908325626515
11830,BAYSIDE MARKET,3,11,0,4,6,2,232.7151,9,25.85723333,58.178775,2.25,1.5,0.5,0.01478995,Low Potential,3.4418447171140465
30771,WEIS #225,36,24,0,91,79,12,8087.622,241,34.12498734,88.87496703,2.648351648,0.868131868,0.131868132,0.014735923,Low Potential,119.17857624766789
30628,WEIS #166,36,24,0,85,74,12,6873.6244,210,32.73154476,80.86616941,2.470588235,0.870588235,0.141176471,0.014719413,Low Potential,101.17571402780301
45664,LONGS KANEOHE #9671,37,8,0,56,26,4,4483.06,111,49.81177778,80.05464286,1.982142857,0.464285714,0.071428571,0.014714892,Low Potential,65.96774382954464
45675,LONGS MILILANI TWN CTR #9890,37,8,0,77,27,4,7638.81,187,54.56292857,99.20532468,2.428571429,0.350649351,0.051948052,0.014708747,Low Potential,112.35732486245223
52952,BEST BUY#9983,1,6,0,4,13,2,660.7395,26,25.41305769,165.184875,6.5,3.25,0.5,0.014694953,Low Potential,9.709536120618694
52769,AVS ENTERPRISES LTD,1,6,0,3,11,1,1916.8424,84,136.9173143,638.9474667,28.0,3.666666667,0.333333333,0.014656553,Low Potential,28.09430231434256
13826010,LA MEXICANA MT MARKET-010,20,28,0,10,5,2,686.39,13,52.79923077,68.639,1.3,0.5,0.2,0.014642814,Low Potential,10.050681221093983
16116,EXTRA SUPERMARKET,0,18,0,7,23,5,2933.0768,54,112.8106462,419.0109714,7.714285714,3.285714286,0.714285714,0.014631541,Low Potential,42.91543476306498
47550,MANAE GOODS & GRINDS,37,8,0,1,3,2,172.36,3,57.45333333,172.36,3.0,3.0,2.0,0.014630711,Low Potential,2.521749297305942
16320,LIVOTI'S OLD WORLD MARKET,0,18,0,18,18,6,1525.4315,29,54.47969643,84.74619444,1.611111111,1.0,0.333333333,0.014629562,Low Potential,22.316395293874198
16569,COMPARE FRESH,0,20,0,155,167,10,73884.4654,1428,67.16769582,476.6739703,9.212903226,1.077419355,0.064516129,0.014609655,Low Potential,1079.4265763469684
62485,GALA FOODS #2556,21,20,0,42,105,7,19758.84,386,60.24036585,470.4485714,9.19047619,2.5,0.166666667,0.0146067375,Low Potential,288.61218981128184
12984010,GRANZINS MEAT MARKET #1-010,20,28,0,8,8,3,1095.16,18,60.84222222,136.895,2.25,1.0,0.375,0.014591942,Low Potential,15.980510773584248
16571,COMPARE,0,20,0,186,179,10,91571.0023,1783,69.74181439,492.3172167,9.586021505,0.962365591,0.053763441,0.014555181,Low Potential,1332.8325473168547
62080,GIGANTE SUPERMARKET #2590,21,18,0,82,179,11,30767.29,680,50.93922185,375.2108537,8.292682927,2.182926829,0.134146341,0.014544913,Low Potential,447.5075444173906
16161,FOODTOWN,0,20,0,40,99,20,10931.1991,263,71.91578355,273.2799775,6.575,2.475,0.5,0.0145305805,Low Potential,158.8366683838118
16594,ASSOCIATED,0,18,0,79,180,9,28566.0496,569,68.01440381,361.5955646,7.202531646,2.278481013,0.113924051,0.014529904,Low Potential,415.06196836359203
62217,SUPER FRESH 2180,21,18,0,10,69,15,3238.84,72,44.98388889,323.884,7.2,6.9,1.5,0.014525133,Low Potential,47.044582365192475
63811,TOPS PT #277,35,20,0,156,257,12,90822.73,2002,48.77697637,582.1969872,12.83333333,1.647435897,0.076923077,0.014496357,Low Potential,1316.5987341588827
62487,KEY FOOD #2260,21,20,0,248,178,8,93453.25,1928,81.47624237,376.827621,7.774193548,0.717741935,0.032258065,0.014482745,Low Potential,1353.4595863141585
30544,WEIS #52,36,24,0,88,66,13,6549.736,203,32.42443564,74.42881818,2.306818182,0.75,0.147727273,0.014456457,Low Potential,94.68597984798997
30609,WEIS #144,36,24,0,89,76,14,7590.0395,243,31.89092227,85.2813427,2.730337079,0.853932584,0.157303371,0.014437128,Low Potential,109.57837071180903
62936,KEY FOOD PLAZA INTL #1752,21,20,0,78,121,6,52466.11,1037,73.27668994,672.6424359,13.29487179,1.551282051,0.076923077,0.01438508,Low Potential,754.729187802244
34724,SAVE MART #614,32,2,0,173,203,10,66179.4896,1302,54.28998326,382.5404023,7.526011561,1.173410405,0.057803468,0.014383317,Low Potential,951.880575919731
30559,WEIS #76,36,24,0,94,54,10,6262.3166,211,30.39959515,66.62038936,2.244680851,0.574468085,0.106382979,0.014345011,Low Potential,89.83299890021868
62126,KEY FOOD #2733,21,3,0,114,119,8,53745.16,783,74.64605556,471.4487719,6.868421053,1.043859649,0.070175439,0.0143092405,Low Potential,769.0524204250426
11397010,LA MICH MM 07 HOU-010,20,28,0,2,2,2,165.95,3,55.31666667,82.975,1.5,1.0,1.0,0.014309039,Low Potential,2.3745850783772764
63277,TOPS MARKETS #595,35,20,0,104,97,5,29856.9,627,50.34890388,287.0855769,6.028846154,0.932692308,0.048076923,0.014293108,Low Potential,426.74790028966964
46234,TIMES #08 BERETANIA,37,8,0,78,41,2,15962.01,256,77.86346341,204.6411538,3.282051282,0.525641026,0.025641026,0.014286243,Low Potential,228.03715932310558
46239,TIMES #14 KAIMUKI,37,8,0,91,40,2,18254.45,302,75.43161157,200.5983516,3.318681319,0.43956044,0.021978022,0.014285451,Low Potential,260.77304737893866
47891,NUGGET WAREHOUSE PROMO,37,2,0,24,51,1,1050304.59,27876,6036.233276,43762.69125,1161.5,2.125,0.041666667,0.014280511,Low Potential,14998.886320499127
16199,LM4 INC DBA/ASSOCIATED SUPERMARKETS,0,20,0,116,191,11,39949.8219,789,50.82674542,344.3950164,6.801724138,1.646551724,0.094827586,0.014268038,Low Potential,570.0055714923321
14364010,NARVAEZ FINER MEAT-010,20,28,0,14,10,2,1514.64,34,54.09428571,108.1885714,2.428571429,0.714285714,0.142857143,0.014243755,Low Potential,21.57416040413082
62068,FOOD EMPORIUM #2574,21,20,0,130,163,17,45161.37,925,49.24904035,347.3951538,7.115384615,1.253846154,0.130769231,0.014195323,Low Potential,641.0802338397503
62967,KEY FOOD #1838,21,3,0,89,133,9,38379.33,804,49.14126761,431.228427,9.033707865,1.494382022,0.101123596,0.01418003,Low Potential,544.2200408941414
30602,WEIS #137,36,24,0,100,83,14,8618.8184,286,30.45518869,86.188184,2.86,0.83,0.14,0.014155255,Low Potential,122.00156965892539
62985,FOOD UNIVERSE  #1914,21,20,0,180,204,9,70778.66,1344,69.05235122,393.2147778,7.466666667,1.133333333,0.05,0.014102458,Low Potential,998.1530815412664
30657,WEIS #189,36,24,0,322,201,19,83405.1148,2014,44.03649145,259.0220957,6.254658385,0.624223602,0.059006211,0.014095458,Low Potential,1175.6333095017526
11656010,CARNICERIA CUATES-010,20,28,0,13,7,3,1112.01,20,55.6005,85.53923077,1.538461538,0.538461538,0.230769231,0.0140910335,Low Potential,15.669370149560272
62241,K-SLOPE MARKETPLACE,21,20,0,116,184,11,40703.96,848,51.00746867,350.8962069,7.310344828,1.586206897,0.094827586,0.014061339,Low Potential,572.3521883246302
21521,FC TULARE #783,23,2,0,439,247,9,383493.787,9922,45.60515959,873.5621572,22.60136674,0.562642369,0.020501139,0.014059805,Low Potential,5391.847983298811
26175,M & N GROCERS INC.,0,20,0,23,13,4,8099.216,145,58.26774101,352.1398261,6.304347826,0.565217391,0.173913043,0.01405216,Low Potential,113.81147978889943
13625010,LA HACIENDA MKT #1-010,20,28,0,43,25,3,4617.96,89,52.47681818,107.3944186,2.069767442,0.581395349,0.069767442,0.014008289,Low Potential,64.6897192081064
26180,OFFICE ACCOUNT,0,20,0,4,6,1,728.5819,29,80.95354444,182.145475,7.25,1.5,0.25,0.014002777,Low Potential,10.202169656806905
16496,LINCOLN MARKET,0,20,0,164,184,14,59608.7293,1275,47.84007167,363.4678616,7.774390244,1.12195122,0.085365854,0.013963987,Low Potential,832.375528154716
16380,WESTERN BEEF STR# 001,0,20,0,151,265,12,62366.8637,1039,69.29651522,413.0255874,6.880794702,1.754966887,0.079470199,0.013893871,Low Potential,866.5171362720346
52902,COMISARIATOO LOS ANDES  S.A. DE C.V.,1,6,0,2,24,4,3483.8764,88,133.9952462,1741.9382,44.0,12.0,2.0,0.013875818,Low Potential,48.34163444295004
30533,WEIS #39,36,24,0,91,75,13,8516.0842,255,34.20114137,93.58334286,2.802197802,0.824175824,0.142857143,0.013822756,Low Potential,117.7157520673966
26249,UNCLE GIUSEPPE'S,0,20,0,231,203,20,74193.8167,1507,52.02932447,321.1853537,6.523809524,0.878787879,0.086580087,0.013822384,Low Potential,1025.5354381068817
16242,LINCOLN MARKET,0,20,0,163,217,14,54903.7662,1189,48.28827282,336.8329215,7.294478528,1.331288344,0.085889571,0.0137968045,Low Potential,757.4965270819489
16372,KEYFOOD,0,20,0,6,9,3,973.4282,16,81.11901667,162.2380333,2.666666667,1.5,0.5,0.013796181,Low Potential,13.429592044598795
26144,JKJ CORP.,0,20,0,53,78,7,19354.2666,429,50.27082234,365.1748415,8.094339623,1.471698113,0.132075472,0.013773966,Low Potential,266.5850033159254
47325,MI TIENDA,37,2,0,4,7,2,1520.39,9,190.04875,380.0975,2.25,1.75,0.5,0.013744266,Low Potential,20.896644237702713
30558,WEIS #74,36,24,0,106,91,13,24611.8912,780,34.13577143,232.1876528,7.358490566,0.858490566,0.122641509,0.013724404,Low Potential,337.7835475619793
26576,PIONEER 560-36145-PU,0,18,0,33,30,7,201831.8637,3693,3012.415876,6116.117082,111.9090909,0.909090909,0.212121212,0.013691313,Low Potential,2763.343145309537
34344,UNIQUE FOODS,29,7,0,3,19,4,1049.0236,19,55.21176842,349.6745333,6.333333333,6.333333333,1.333333333,0.013676819,Low Potential,14.347306314672156
49505,WINN-DIXIE #0412,33,6,0,106,198,11,41807.4376,888,52.85390341,394.4097887,8.377358491,1.867924528,0.103773585,0.013651126,Low Potential,570.7186011054702
15791010,TELOLOAPAN #4 (EA)-010,20,28,0,19,17,3,2027.18,38,53.34684211,106.6936842,2.0,0.894736842,0.157894737,0.013649631,Low Potential,27.670259561762215
62037,SUPER FRESH #2536,21,20,0,15,94,9,6392.2,133,48.42575758,426.1466667,8.866666667,6.266666667,0.6,0.01358606,Low Potential,86.84481365252286
13394010,KOVASOVIC BGA-010,20,28,0,3,3,1,141.7,3,47.23333333,47.23333333,1.0,1.0,0.333333333,0.013544771,Low Potential,1.9192940349690615
16244,EXTRA JUMBO,0,20,0,76,126,7,28203.0434,564,51.27826073,371.0926763,7.421052632,1.657894737,0.092105263,0.0135264145,Low Potential,381.4860557832399
16214,PIONEER,0,20,0,96,149,7,38612.2802,754,55.79809277,402.2112521,7.854166667,1.552083333,0.072916667,0.013486712,Low Potential,520.752711975397
62988,BROOKLYN FARE #1920,21,20,0,130,187,11,38416.53,824,50.08674055,295.5117692,6.338461538,1.438461538,0.084615385,0.013483064,Low Potential,517.9725422197022
62921,KEY FOOD #2679,21,20,0,122,156,9,41411.83,725,59.15975714,339.4412295,5.942622951,1.278688525,0.073770492,0.013458403,Low Potential,557.3370899590664
16577,ASSOCIATED,0,20,0,68,159,9,37810.5003,725,57.72595466,556.0367691,10.66176471,2.338235294,0.132352941,0.01345025,Low Potential,508.560682777901
14959010,PRONTOS SUPER #1-010,20,28,0,7,7,2,674.83,11,61.34818182,96.40428571,1.571428571,1.0,0.285714286,0.013448669,Low Potential,9.075565060917288
49819,WINN-DIXIE #2325,33,6,0,360,240,13,58183.6417,1413,43.38824884,161.6212269,3.925,0.666666667,0.036111111,0.013442355,Low Potential,782.1251790321546
11348,STOP AND SHOP #546,3,20,0,1,2,1,95.5102,7,47.7551,95.5102,7.0,2.0,1.0,0.013417709,Low Potential,1.2815280402833595
13945010,LA MICH MM 63 HOU-010,20,28,0,12,5,3,788.16,17,46.36235294,65.68,1.416666667,0.416666667,0.25,0.013392818,Low Potential,10.555683561265468
16430,ASSOCIATED,0,20,0,182,155,10,66374.5285,1360,54.80968497,364.6952115,7.472527473,0.851648352,0.054945055,0.013376201,Low Potential,887.8390060651126
62228,FOOD UNIVERSE 2671,21,3,0,2,61,6,3079.74,61,50.48754098,1539.87,30.5,30.5,3.0,0.013312934,Low Potential,41.000375254042446
16541,COMPARE,0,20,0,103,140,8,47073.9145,944,74.72049921,457.0282961,9.165048544,1.359223301,0.077669903,0.013278391,Low Potential,625.0658526218291
63759,TOPS MARKETS #650,35,24,0,158,321,12,180065.92,3982,54.12260896,1139.657722,25.20253165,2.03164557,0.075949367,0.013260997,Low Potential,2387.853607005477
26160,FRANCO PARTNERS INC,0,20,0,195,211,10,75035.1708,1465,79.6551707,384.7957477,7.512820513,1.082051282,0.051282051,0.013253419,Low Potential,994.4725379926153
91215,GEN MILLS GROCERY,26,14,0,1307,115,2,501521.93,9656,58.16770239,383.7199158,7.387911247,0.087987758,0.001530222,0.0132533675,Low Potential,6646.854450592165
30786,WEIS #386,36,24,0,99,87,14,12974.1993,404,32.51679023,131.0525182,4.080808081,0.878787879,0.141414141,0.013237507,Low Potential,171.7460551238009
12823010,FIESTA MART #76-010,11,28,0,206,133,7,136406.79,2914,53.87313981,662.1688835,14.14563107,0.645631068,0.033980583,0.013222653,Low Potential,1803.6597081382201
50240,FOODLINX #536,30,2,0,2,6,2,3766.22,62,627.7033333,1883.11,31.0,3.0,1.0,0.013222051,Low Potential,49.79715236386284
45677,LONGS WAHIAWA #9300,37,8,0,66,27,4,5922.79,137,52.4140708,89.73924242,2.075757576,0.409090909,0.060606061,0.013215339,Low Potential,78.27167655805125
62818,KEY FOOD #1498,21,20,0,104,112,9,43094.97,824,55.8225,414.3747115,7.923076923,1.076923077,0.086538462,0.013206574,Low Potential,569.1369161302875
45676,LONGS WAIPAHU #9259,37,8,0,73,28,4,5603.56,160,41.81761194,76.76109589,2.191780822,0.383561644,0.054794521,0.013191073,Low Potential,73.91697014953941
30548,WEIS #58,36,24,0,89,78,13,6643.2088,208,31.93850385,74.64279551,2.337078652,0.876404494,0.146067416,0.013182969,Low Potential,87.57721455853806
16022010,BUENO MEX BGA-010,20,28,0,10,5,1,492.07,10,49.207,49.207,1.0,0.5,0.1,0.013179321,Low Potential,6.485148406736553
49584,WINN-DIXIE #0552,33,6,0,38,163,8,29619.3984,660,50.2876034,779.4578526,17.36842105,4.289473684,0.210526316,0.013150862,Low Potential,389.52063326573966
52617,MASSY STORES (SLU) LTD,1,6,0,4,6,2,11021.7703,441,688.8606437,2755.442575,110.25,1.5,0.5,0.013148647,Low Potential,144.92136480427868
12710010,FIESTA MART #24-010,11,28,0,205,131,7,114004.3,2470,52.92678737,556.1185366,12.04878049,0.63902439,0.034146341,0.013121463,Low Potential,1495.9032451502978
26541,BERRY FRESH FARM,0,20,0,148,242,12,63474.3631,1298,70.06000342,428.8808318,8.77027027,1.635135135,0.081081081,0.013108385,Low Potential,832.0463761632565
11652010,CARNICERIA LA SUPER-010,20,28,0,17,7,4,1098.03,19,57.79105263,64.59,1.117647059,0.411764706,0.235294118,0.013107428,Low Potential,14.392349526118487
49610,WINN-DIXIE #0606,33,6,0,314,252,13,58324.5852,1205,55.07515127,185.7470866,3.837579618,0.802547771,0.041401274,0.013105116,Low Potential,764.3504461387519
47810,ARAKAKI STORE,37,8,0,14,8,3,1038.06,18,57.67,74.14714286,1.285714286,0.571428571,0.214285714,0.013099381,Low Potential,13.597943200897424
30516,WEIS #17,36,24,0,308,206,20,77487.6554,1816,44.89435423,251.5832968,5.896103896,0.668831169,0.064935065,0.01309447,Low Potential,1014.6597716365308
12725010,FIESTA MART #39-010,11,28,0,258,131,7,140379.42,3051,53.41682648,544.1062791,11.8255814,0.507751938,0.027131783,0.013086781,Low Potential,1837.1147132125498
62649,FOOD UNIVERSE  #1932,21,20,0,6,18,7,925.79,19,51.43277778,154.2983333,3.166666667,3.0,1.166666667,0.013049138,Low Potential,12.080761264031752
30588,WEIS #116,36,20,0,14,12,2,790.8265,21,37.65840476,56.48760714,1.5,0.857142857,0.142857143,0.013042863,Low Potential,10.314642058780416
62705,KEY FOOD #1290,21,20,0,210,199,9,66037.72,1341,49.7271988,314.4653333,6.385714286,0.947619048,0.042857143,0.013025228,Low Potential,860.1563552497328
30543,WEIS #51,36,24,0,13,11,2,708.6476,19,37.29724211,54.51135385,1.461538462,0.846153846,0.153846154,0.013007402,Low Potential,9.217664507198334
10814,FREED'S SUPERMARKET,3,24,0,1,5,1,125.889,5,25.1778,125.889,5.0,5.0,1.0,0.012980054,Low Potential,1.6340460347039625
15828010,SPRMER TELOLOAPAN 18-010,20,28,0,16,7,3,1295.39,24,53.97458333,80.961875,1.5,0.4375,0.1875,0.012972127,Low Potential,16.803963225195186
14133010,MI TIERRA CARNICERIA #1-010,20,28,0,23,11,3,2497.86,45,55.508,108.6026087,1.956521739,0.47826087,0.130434783,0.012963466,Low Potential,32.38092404767871
46199,HOUSLEY'S RANCH MKT,37,2,0,1,3,2,155.1,3,51.7,155.1,3.0,3.0,2.0,0.012960263,Low Potential,2.010136728733778
49572,WINN-DIXIE #0527,33,0,0,63,191,9,55869.1395,1148,55.09777071,886.8117381,18.22222222,3.031746032,0.142857143,0.012941697,Low Potential,723.0414572420711
26098,ASSOCIATED (PICK UP),0,6,0,44,42,6,592449.8145,11892,9257.028352,13464.76851,270.2727273,0.954545455,0.136363636,0.012936544,Low Potential,7664.252899504048
